,TFIDF,username
hehehehehe,0.0,radenrauf
lot,0.0,radenrauf
540,0.0,radenrauf
wkwkwkwkwkw,0.0,radenrauf
pgas,0.0,radenrauf
terbendung,0.0,radenrauf
hantam,0.0,radenrauf
tadi,0.0,radenrauf
nambah,0.0,radenrauf
disc,0.0,radenrauf
day,0.0,radenrauf
trader,0.0,radenrauf
jangka,0.0,radenrauf
panjangnya,0.0,radenrauf
percaya,0.0,radenrauf
fundamentalnya,0.0,radenrauf
tidur,0.0,radenrauf
apaan,0.0,radenrauf
bagus2,0.0,radenrauf
kok,0.0,radenrauf
ngapain,0.0,radenrauf
take,0.0,radenrauf
lakukan,0.0,radenrauf
average,0.0,radenrauf
up,0.0,radenrauf
kekuatan,0.0,radenrauf
retail,0.0,radenrauf
volumenya,0.0,radenrauf
segitu,0.0,radenrauf
ngegas,0.0,radenrauf
loncat,0.0,radenrauf
ding,0.0,radenrauf
rapat,0.0,radenrauf
operasional,0.0,radenrauf
jam,0.0,radenrauf
08,0.0,radenrauf
55,0.0,radenrauf
nyalain,0.0,radenrauf
lilin,0.0,radenrauf
profit,0.0,radenrauf
soalnya,0.0,radenrauf
khawatir,0.0,radenrauf
rank,0.0,radenrauf
dikasih,0.0,radenrauf
kesempatan,0.0,radenrauf
mending,0.0,radenrauf
ayo,0.0,radenrauf
ihsg,0.0,radenrauf
terakhir,0.0,radenrauf
yp,0.0,radenrauf
kekuatannya,0.0,radenrauf
banyaknya,0.0,radenrauf
analisa,0.0,radenrauf
komoditas,0.0,radenrauf
lain,0.0,radenrauf
paling,0.0,radenrauf
depan,0.0,radenrauf
diburu,0.0,radenrauf
buru,0.0,radenrauf
push,0.0,radenrauf
2juta,0.0,radenrauf
gila,0.0,radenrauf
mencatat,0.0,radenrauf
woi,0.0,radenrauf
tentang,0.0,radenrauf
yudhamolody,0.0,radenrauf
salam,0.0,radenrauf
apes,0.0,radenrauf
boleh,0.0,radenrauf
analisis,0.0,radenrauf
share,0.0,radenrauf
berita,0.0,radenrauf
disangkut,0.0,radenrauf
penutupan,0.0,radenrauf
pautin,0.0,radenrauf
ijin,0.0,radenrauf
\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd,0.0,radenrauf
cari,0.0,radenrauf
lowongan,0.0,radenrauf
kerja,0.0,radenrauf
tantangan,0.0,radenrauf
baru,0.0,radenrauf
bicara,0.0,radenrauf
webinar,0.0,radenrauf
pembicara,0.0,radenrauf
bang,0.0,radenrauf
kerugian,0.0,radenrauf
disclaimer,0.0,radenrauf
0,0.0,radenrauf
7x,0.0,radenrauf
sekelas,0.0,radenrauf
jika,0.0,radenrauf
sesuai,0.0,radenrauf
nilai,0.0,radenrauf
buku,0.0,radenrauf
sahamnya,0.0,radenrauf
silakan,0.0,radenrauf
dibaca,0.0,radenrauf
baca,0.0,radenrauf
bentar,0.0,radenrauf
meeting,0.0,radenrauf
sholat,0.0,radenrauf
undang,0.0,radenrauf
\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd,0.0,radenrauf
yup,0.0,radenrauf
jebol,0.0,radenrauf
investasi,0.0,radenrauf
akan,0.0,radenrauf
kaya,0.0,radenrauf
mendadak,0.0,radenrauf
proses,0.0,radenrauf
nikmatin,0.0,radenrauf
hold,0.0,radenrauf
keras,0.0,radenrauf
sekali,0.0,radenrauf
cuanmin,0.0,radenrauf
belom,0.0,radenrauf
tambah,0.0,radenrauf
muatan,0.0,radenrauf
akankah,0.0,radenrauf
liat,0.0,radenrauf
ngebid,0.0,radenrauf
antm,0.0,radenrauf
sebelom,0.0,radenrauf
saham,0.0,radenrauf
pemikiran,0.0,radenrauf
nunggu,0.0,radenrauf
hindari,0.0,radenrauf
sampe,0.0,radenrauf
4000,0.0,radenrauf
cpo,0.0,radenrauf
naik,0.0,radenrauf
beberapa,0.0,radenrauf
produksinya,0.0,radenrauf
menurun,0.0,radenrauf
hmm,0.0,radenrauf
hepi,0.0,radenrauf
yowes,0.0,radenrauf
serok,0.0,radenrauf
deh,0.0,radenrauf
tau,0.0,radenrauf
tanya,0.0,radenrauf
sana,0.0,radenrauf
mikir,0.0,radenrauf
10,0.0,radenrauf
suaranyaaaaaaa,0.0,radenrauf
,TFIDF,username
saya,0.037683271115264975,kaesangp
sangmology,0.018841635557632488,kaesangp
antm,0.014493565813563454,kaesangp
perusahaan,0.010145496069494418,kaesangp
lokal,0.008696139488138074,kaesangp
naik,0.008696139488138074,kaesangp
pgas,0.008696139488138074,kaesangp
gak,0.008023715859660246,kaesangp
investor,0.007246782906781727,kaesangp
hold,0.007246782906781727,kaesangp
masih,0.007246782906781727,kaesangp
disclaimer,0.005797426325425382,kaesangp
jual,0.004348069744069037,kaesangp
deh,0.004348069744069037,kaesangp
serok,0.004348069744069037,kaesangp
harga,0.004348069744069037,kaesangp
buka,0.004348069744069037,kaesangp
beli,0.004348069744069037,kaesangp
teknikal,0.004348069744069037,kaesangp
cpo,0.004348069744069037,kaesangp
nasi,0.004348069744069037,kaesangp
ngegas,0.004348069744069037,kaesangp
analisisnya,0.004348069744069037,kaesangp
percaya,0.002898713162712691,kaesangp
murah,0.002898713162712691,kaesangp
menunggu,0.002898713162712691,kaesangp
setiap,0.002898713162712691,kaesangp
mari,0.002898713162712691,kaesangp
proses,0.002898713162712691,kaesangp
saham,0.002898713162712691,kaesangp
pbv,0.002898713162712691,kaesangp
cuanmin,0.002898713162712691,kaesangp
5x,0.002898713162712691,kaesangp
pe,0.002898713162712691,kaesangp
besar,0.002898713162712691,kaesangp
sangat,0.002898713162712691,kaesangp
padang,0.002898713162712691,kaesangp
muatan,0.002898713162712691,kaesangp
dihargai,0.002898713162712691,kaesangp
sahamnya,0.002898713162712691,kaesangp
masing,0.002898713162712691,kaesangp
10,0.002898713162712691,kaesangp
minyak,0.002898713162712691,kaesangp
perusahaannya,0.002898713162712691,kaesangp
bentar,0.002898713162712691,kaesangp
fundamental,0.002898713162712691,kaesangp
share,0.002898713162712691,kaesangp
berita,0.002898713162712691,kaesangp
\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd,0.002898713162712691,kaesangp
\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd,0.002898713162712691,kaesangp
tolong,0.002898713162712691,kaesangp
referensi,0.002898713162712691,kaesangp
pagi,0.002898713162712691,kaesangp
perintah,0.002898713162712691,kaesangp
produksinya,0.002898713162712691,kaesangp
hmm,0.002898713162712691,kaesangp
hepi,0.002898713162712691,kaesangp
ihsg,0.002898713162712691,kaesangp
sebagai,0.002898713162712691,kaesangp
day,0.002898713162712691,kaesangp
dikasih,0.002898713162712691,kaesangp
habis,0.002898713162712691,kaesangp
covid,0.002898713162712691,kaesangp
on,0.0026745719532200816,kaesangp
jangan,0.0021396575625760653,kaesangp
mantap,0.0021396575625760653,kaesangp
yg,0.0016047431719320492,kaesangp
belom,0.0016047431719320492,kaesangp
lupa,0.0016047431719320492,kaesangp
bukan,0.0016047431719320492,kaesangp
tidur,0.0016047431719320492,kaesangp
hanya,0.0016047431719320492,kaesangp
lagi,0.0016047431719320492,kaesangp
malah,0.0016047431719320492,kaesangp
menarique,0.0014493565813563454,kaesangp
dipelajari,0.0014493565813563454,kaesangp
bagus,0.0014493565813563454,kaesangp
lari,0.0014493565813563454,kaesangp
dipahami,0.0014493565813563454,kaesangp
terlebih,0.0014493565813563454,kaesangp
dahulu,0.0014493565813563454,kaesangp
buatan,0.0014493565813563454,kaesangp
\xf0\x9f\x90\x82,0.0014493565813563454,kaesangp
sepatu,0.0014493565813563454,kaesangp
dm,0.0014493565813563454,kaesangp
analisinya,0.0014493565813563454,kaesangp
vol3,0.0014493565813563454,kaesangp
academia,0.0014493565813563454,kaesangp
hero,0.0014493565813563454,kaesangp
gokil,0.0014493565813563454,kaesangp
my,0.0014493565813563454,kaesangp
manga,0.0014493565813563454,kaesangp
pelajari,0.0014493565813563454,kaesangp
melanda,0.0014493565813563454,kaesangp
nyebelin,0.0014493565813563454,kaesangp
komennya,0.0014493565813563454,kaesangp
mencatatkan,0.0014493565813563454,kaesangp
usah,0.0014493565813563454,kaesangp
asing,0.0014493565813563454,kaesangp
kembali,0.0014493565813563454,kaesangp
ambil,0.0014493565813563454,kaesangp
sp,0.0014493565813563454,kaesangp
sumur,0.0014493565813563454,kaesangp
produksi,0.0014493565813563454,kaesangp
kurang,0.0014493565813563454,kaesangp
memaksimalkan,0.0014493565813563454,kaesangp
diperlukan,0.0014493565813563454,kaesangp
dipunyai,0.0014493565813563454,kaesangp
services,0.0014493565813563454,kaesangp
berdoa,0.0014493565813563454,kaesangp
eor,0.0014493565813563454,kaesangp
chemical,0.0014493565813563454,kaesangp
pegangan,0.0014493565813563454,kaesangp
pakai,0.0014493565813563454,kaesangp
kemaren,0.0014493565813563454,kaesangp
ayam,0.0014493565813563454,kaesangp
dikirim,0.0014493565813563454,kaesangp
wa,0.0014493565813563454,kaesangp
jakarta,0.0014493565813563454,kaesangp
jawab,0.0014493565813563454,kaesangp
propinsi,0.0014493565813563454,kaesangp
yaitu,0.0014493565813563454,kaesangp
pdrb,0.0014493565813563454,kaesangp
terbesar,0.0014493565813563454,kaesangp
setelah,0.0014493565813563454,kaesangp
minimal,0.0014493565813563454,kaesangp
dki,0.0014493565813563454,kaesangp
187,0.0014493565813563454,kaesangp
biar,0.0014493565813563454,kaesangp
10x,0.0014493565813563454,kaesangp
kinerja,0.0014493565813563454,kaesangp
layak,0.0014493565813563454,kaesangp
keuangan,0.0014493565813563454,kaesangp
sehat,0.0014493565813563454,kaesangp
walaupun,0.0014493565813563454,kaesangp
dividend,0.0014493565813563454,kaesangp
plus,0.0014493565813563454,kaesangp
1000,0.0014493565813563454,kaesangp
tanggung,0.0014493565813563454,kaesangp
valuasi,0.0014493565813563454,kaesangp
pokoknya,0.0014493565813563454,kaesangp
ingetin,0.0014493565813563454,kaesangp
posisi,0.0014493565813563454,kaesangp
ato,0.0014493565813563454,kaesangp
bacaan,0.0014493565813563454,kaesangp
merenung,0.0014493565813563454,kaesangp
sabar,0.0014493565813563454,kaesangp
dianalisa,0.0014493565813563454,kaesangp
bersifat,0.0014493565813563454,kaesangp
pertimbangan,0.0014493565813563454,kaesangp
ataupun,0.0014493565813563454,kaesangp
untung,0.0014493565813563454,kaesangp
rugi,0.0014493565813563454,kaesangp
13,0.0014493565813563454,kaesangp
ditanggung,0.0014493565813563454,kaesangp
roe,0.0014493565813563454,kaesangp
7,0.0014493565813563454,kaesangp
ratio,0.0014493565813563454,kaesangp
laba,0.0014493565813563454,kaesangp
550,0.0014493565813563454,kaesangp
milyar,0.0014493565813563454,kaesangp
kesempatan,0.0014493565813563454,kaesangp
ngapain,0.0014493565813563454,kaesangp
bagus2,0.0014493565813563454,kaesangp
wong,0.0014493565813563454,kaesangp
lha,0.0014493565813563454,kaesangp
maksudnya,0.0014493565813563454,kaesangp
alhamdulillah,0.0014493565813563454,kaesangp
sambel,0.0014493565813563454,kaesangp
ceplok,0.0014493565813563454,kaesangp
telor,0.0014493565813563454,kaesangp
bekal,0.0014493565813563454,kaesangp
maafkan,0.0014493565813563454,kaesangp
garpu,0.0014493565813563454,kaesangp
sendok,0.0014493565813563454,kaesangp
hehehehehe,0.0014493565813563454,kaesangp
apaan,0.0014493565813563454,kaesangp
fundamentalnya,0.0014493565813563454,kaesangp
panjangnya,0.0014493565813563454,kaesangp
jangka,0.0014493565813563454,kaesangp
trader,0.0014493565813563454,kaesangp
disc,0.0014493565813563454,kaesangp
nambah,0.0014493565813563454,kaesangp
tadi,0.0014493565813563454,kaesangp
hantam,0.0014493565813563454,kaesangp
terbendung,0.0014493565813563454,kaesangp
wkwkwkwkwkw,0.0014493565813563454,kaesangp
540,0.0014493565813563454,kaesangp
lot,0.0014493565813563454,kaesangp
khawatir,0.0014493565813563454,kaesangp
mending,0.0014493565813563454,kaesangp
nih,0.0014493565813563454,kaesangp
ayo,0.0014493565813563454,kaesangp
lilin,0.0014493565813563454,kaesangp
nyalain,0.0014493565813563454,kaesangp
55,0.0014493565813563454,kaesangp
08,0.0014493565813563454,kaesangp
jam,0.0014493565813563454,kaesangp
operasional,0.0014493565813563454,kaesangp
rapat,0.0014493565813563454,kaesangp
ding,0.0014493565813563454,kaesangp
loncat,0.0014493565813563454,kaesangp
segitu,0.0014493565813563454,kaesangp
volumenya,0.0014493565813563454,kaesangp
retail,0.0014493565813563454,kaesangp
kekuatan,0.0014493565813563454,kaesangp
up,0.0014493565813563454,kaesangp
average,0.0014493565813563454,kaesangp
lakukan,0.0014493565813563454,kaesangp
profit,0.0014493565813563454,kaesangp
take,0.0014493565813563454,kaesangp
rank,0.0014493565813563454,kaesangp
push,0.0014493565813563454,kaesangp
buru,0.0014493565813563454,kaesangp
diburu,0.0014493565813563454,kaesangp
komoditas,0.0014493565813563454,kaesangp
analisa,0.0014493565813563454,kaesangp
banyaknya,0.0014493565813563454,kaesangp
kekuatannya,0.0014493565813563454,kaesangp
yp,0.0014493565813563454,kaesangp
2juta,0.0014493565813563454,kaesangp
gila,0.0014493565813563454,kaesangp
q3,0.0014493565813563454,kaesangp
boleh,0.0014493565813563454,kaesangp
salam,0.0014493565813563454,kaesangp
yudhamolody,0.0014493565813563454,kaesangp
bicara,0.0014493565813563454,kaesangp
webinar,0.0014493565813563454,kaesangp
pembicara,0.0014493565813563454,kaesangp
bang,0.0014493565813563454,kaesangp
undang,0.0014493565813563454,kaesangp
sholat,0.0014493565813563454,kaesangp
meeting,0.0014493565813563454,kaesangp
dibaca,0.0014493565813563454,kaesangp
silakan,0.0014493565813563454,kaesangp
inspirasi,0.0014493565813563454,kaesangp
buku,0.0014493565813563454,kaesangp
nilai,0.0014493565813563454,kaesangp
sesuai,0.0014493565813563454,kaesangp
jika,0.0014493565813563454,kaesangp
sekelas,0.0014493565813563454,kaesangp
7x,0.0014493565813563454,kaesangp
0,0.0014493565813563454,kaesangp
kerugian,0.0014493565813563454,kaesangp
mencatat,0.0014493565813563454,kaesangp
induknya,0.0014493565813563454,kaesangp
periode,0.0014493565813563454,kaesangp
bahkan,0.0014493565813563454,kaesangp
19,0.0014493565813563454,kaesangp
pandemic,0.0014493565813563454,kaesangp
disaat,0.0014493565813563454,kaesangp
apes,0.0014493565813563454,kaesangp
analisis,0.0014493565813563454,kaesangp
penutupan,0.0014493565813563454,kaesangp
disangkut,0.0014493565813563454,kaesangp
sebelom,0.0014493565813563454,kaesangp
ngebid,0.0014493565813563454,kaesangp
akankah,0.0014493565813563454,kaesangp
tambah,0.0014493565813563454,kaesangp
sekali,0.0014493565813563454,kaesangp
keras,0.0014493565813563454,kaesangp
nikmatin,0.0014493565813563454,kaesangp
mendadak,0.0014493565813563454,kaesangp
akan,0.0014493565813563454,kaesangp
investasi,0.0014493565813563454,kaesangp
pemikiran,0.0014493565813563454,kaesangp
hindari,0.0014493565813563454,kaesangp
sana,0.0014493565813563454,kaesangp
tanya,0.0014493565813563454,kaesangp
yowes,0.0014493565813563454,kaesangp
menurun,0.0014493565813563454,kaesangp
beberapa,0.0014493565813563454,kaesangp
4000,0.0014493565813563454,kaesangp
nunggu,0.0014493565813563454,kaesangp
jebol,0.0014493565813563454,kaesangp
yup,0.0014493565813563454,kaesangp
tantangan,0.0014493565813563454,kaesangp
kerja,0.0014493565813563454,kaesangp
lowongan,0.0014493565813563454,kaesangp
cari,0.0014493565813563454,kaesangp
ijin,0.0014493565813563454,kaesangp
pautin,0.0014493565813563454,kaesangp
dibikin,0.0014493565813563454,kaesangp
mendapatkan,0.0014493565813563454,kaesangp
nanti,0.0010698287812880326,kaesangp
tentang,0.0010698287812880326,kaesangp
1,0.0010698287812880326,kaesangp
apakah,0.0010698287812880326,kaesangp
to,0.0010698287812880326,kaesangp
baru,0.0010698287812880326,kaesangp
ikut,0.0010698287812880326,kaesangp
sekarang,0.0010698287812880326,kaesangp
liat,0.0010698287812880326,kaesangp
sampe,0.0010698287812880326,kaesangp
seperti,0.0010698287812880326,kaesangp
maaf,0.0010698287812880326,kaesangp
pengen,0.0010698287812880326,kaesangp
ke,0.0010698287812880326,kaesangp
pake,0.0010698287812880326,kaesangp
mau,0.0010698287812880326,kaesangp
anda,0.0005349143906440163,kaesangp
jumat,0.0005349143906440163,kaesangp
begini,0.0005349143906440163,kaesangp
makasih,0.0005349143906440163,kaesangp
woi,0.0005349143906440163,kaesangp
kalah,0.0005349143906440163,kaesangp
kok,0.0005349143906440163,kaesangp
segera,0.0005349143906440163,kaesangp
mulai,0.0005349143906440163,kaesangp
penting,0.0005349143906440163,kaesangp
makan,0.0005349143906440163,kaesangp
alasan,0.0005349143906440163,kaesangp
begitu,0.0005349143906440163,kaesangp
8,0.0005349143906440163,kaesangp
\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb,0.0005349143906440163,kaesangp
terus,0.0005349143906440163,kaesangp
apalagi,0.0005349143906440163,kaesangp
bahan,0.0005349143906440163,kaesangp
tau,0.0005349143906440163,kaesangp
gaes,0.0005349143906440163,kaesangp
mikir,0.0005349143906440163,kaesangp
butuh,0.0005349143906440163,kaesangp
2,0.0005349143906440163,kaesangp
karena,0.0005349143906440163,kaesangp
kaya,0.0005349143906440163,kaesangp
terakhir,0.0005349143906440163,kaesangp
ditinggal,0.0005349143906440163,kaesangp
depan,0.0005349143906440163,kaesangp
siap,0.0005349143906440163,kaesangp
baca,0.0005349143906440163,kaesangp
semuanya,0.0005349143906440163,kaesangp
soalnya,0.0005349143906440163,kaesangp
dapet,0.0005349143906440163,kaesangp
lain,0.0005349143906440163,kaesangp
paling,0.0005349143906440163,kaesangp
lho,0.0005349143906440163,kaesangp
langsung,0.0005349143906440163,kaesangp
dong,0.0005349143906440163,kaesangp
\xe2\x88\x9a400,0.0,kaesangp
akhirnya,0.0,kaesangp
partial,0.0,kaesangp
fraction,0.0,kaesangp
4,0.0,kaesangp
ditunggu2,0.0,kaesangp
3,0.0,kaesangp
ngalahin,0.0,kaesangp
5,0.0,kaesangp
sebelumnya,0.0,kaesangp
reaction,0.0,kaesangp
berusaha,0.0,kaesangp
jiwaaaaa,0.0,kaesangp
the,0.0,kaesangp
katanya,0.0,kaesangp
arnold,0.0,kaesangp
behind,0.0,kaesangp
pusing,0.0,kaesangp
kokkk,0.0,kaesangp
mantapppp,0.0,kaesangp
lomba,0.0,kaesangp
si,0.0,kaesangp
rewind,0.0,kaesangp
liatnya,0.0,kaesangp
perlombaan,0.0,kaesangp
youtube,0.0,kaesangp
wii,0.0,kaesangp
wah,0.0,kaesangp
wkwkwlwkw\xf0\x9f\x98\x82,0.0,kaesangp
membuat,0.0,kaesangp
nemu,0.0,kaesangp
43x47,0.0,kaesangp
berurutan,0.0,kaesangp
1763,0.0,kaesangp
berikutnya,0.0,kaesangp
47x53,0.0,kaesangp
2491,0.0,kaesangp
wow,0.0,kaesangp
hasil,0.0,kaesangp
langka,0.0,kaesangp
resolusi,0.0,kaesangp
scenenya,0.0,kaesangp
yok,0.0,kaesangp
saran,0.0,kaesangp
stop,0.0,kaesangp
rumus,0.0,kaesangp
prima,0.0,kaesangp
bilangan,0.0,kaesangp
daftar,0.0,kaesangp
ngeliat,0.0,kaesangp
iseng2,0.0,kaesangp
abis,0.0,kaesangp
rebahan,0.0,kaesangp
ngepost,0.0,kaesangp
hey,0.0,kaesangp
41x43,0.0,kaesangp
beda2,0.0,kaesangp
jalan,0.0,kaesangp
stress2,0.0,kaesangp
dilakukan,0.0,kaesangp
berat\xf0\x9f\x98\xad\xf0\x9f\x98\x82,0.0,kaesangp
sii,0.0,kaesangp
berbeda,0.0,kaesangp
bapack,0.0,kaesangp
joke,0.0,kaesangp
wkwkkwkw,0.0,kaesangp
\xe2\x98\xba\xef\xb8\x8f,0.0,kaesangp
oh,0.0,kaesangp
natal,0.0,kaesangp
terharu,0.0,kaesangp
adem,0.0,kaesangp
seru,0.0,kaesangp
ft,0.0,kaesangp
amp,0.0,kaesangp
fisika,0.0,kaesangp
masak,0.0,kaesangp
helo,0.0,kaesangp
aaaaa,0.0,kaesangp
mood,0.0,kaesangp
kerjaan,0.0,kaesangp
is,0.0,kaesangp
asdfghkl,0.0,kaesangp
wihhh,0.0,kaesangp
masi,0.0,kaesangp
mana,0.0,kaesangp
bangun,0.0,kaesangp
niat,0.0,kaesangp
terlalu,0.0,kaesangp
kmrn,0.0,kaesangp
dri,0.0,kaesangp
tugas,0.0,kaesangp
sepanjang,0.0,kaesangp
bu,0.0,kaesangp
tan90,0.0,kaesangp
\xce\xb2,0.0,kaesangp
kepada,0.0,kaesangp
ibu,0.0,kaesangp
wadidaw,0.0,kaesangp
acara,0.0,kaesangp
risma,0.0,kaesangp
awkawkwakakwawkkaw,0.0,kaesangp
seringkali,0.0,kaesangp
hasilnya,0.0,kaesangp
nyata,0.0,kaesangp
bulan,0.0,kaesangp
januari,0.0,kaesangp
pecah,0.0,kaesangp
hansol,0.0,kaesangp
mas,0.0,kaesangp
public,0.0,kaesangp
go,0.0,kaesangp
ilmu,0.0,kaesangp
detik,0.0,kaesangp
cool,0.0,kaesangp
disuruh,0.0,kaesangp
kuat,0.0,kaesangp
partku,0.0,kaesangp
scene,0.0,kaesangp
wkakakkakakaka,0.0,kaesangp
vision,0.0,kaesangp
rcti,0.0,kaesangp
penonton,0.0,kaesangp
keuwuan,0.0,kaesangp
disia,0.0,kaesangp
angka,0.0,kaesangp
medsos,0.0,kaesangp
sosial,0.0,kaesangp
media,0.0,kaesangp
berdasarkan,0.0,kaesangp
ngomong,0.0,kaesangp
heran,0.0,kaesangp
wkwkkwkwkwkw,0.0,kaesangp
kuliah,0.0,kaesangp
siain,0.0,kaesangp
lama,0.0,kaesangp
kerasa,0.0,kaesangp
oke,0.0,kaesangp
mulu,0.0,kaesangp
minder2,0.0,kaesangp
jgn,0.0,kaesangp
gaenak,0.0,kaesangp
menyenangkan,0.0,kaesangp
bermanfaat,0.0,kaesangp
awali,0.0,kaesangp
kering,0.0,kaesangp
otak,0.0,kaesangp
latihan,0.0,kaesangp
sekalian,0.0,kaesangp
yak,0.0,kaesangp
jago,0.0,kaesangp
pernah,0.0,kaesangp
cabut,0.0,kaesangp
kulit,0.0,kaesangp
deket,0.0,kaesangp
hehhe,0.0,kaesangp
kuku,0.0,kaesangp
jari,0.0,kaesangp
tangan,0.0,kaesangp
kepanjangan,0.0,kaesangp
perih,0.0,kaesangp
wkkwkw,0.0,kaesangp
enak,0.0,kaesangp
bgt,0.0,kaesangp
asikk,0.0,kaesangp
thankyouu,0.0,kaesangp
matematika,0.0,kaesangp
kira2,0.0,kaesangp
sengaja,0.0,kaesangp
tiap,0.0,kaesangp
people,0.0,kaesangp
other,0.0,kaesangp
want,0.0,kaesangp
something,0.0,kaesangp
alami,0.0,kaesangp
candaan,0.0,kaesangp
mengalami,0.0,kaesangp
awkoakowakoawkoawk,0.0,kaesangp
keluargamu,0.0,kaesangp
baik2,0.0,kaesangp
pikirin,0.0,kaesangp
konten,0.0,kaesangp
tragedi,0.0,kaesangp
suatu,0.0,kaesangp
sebelum,0.0,kaesangp
huftt,0.0,kaesangp
awkkakwkwakwkawkawkwa,0.0,kaesangp
seni,0.0,kaesangp
emosi,0.0,kaesangp
jeremy,0.0,kaesangp
mantappu,0.0,kaesangp
jiwa,0.0,kaesangp
kayaknya,0.0,kaesangp
chef,0.0,kaesangp
hayo,0.0,kaesangp
ngaku,0.0,kaesangp
jeremi,0.0,kaesangp
poling,0.0,kaesangp
wkkwkwkwkwkwkw,0.0,kaesangp
asik,0.0,kaesangp
es,0.0,kaesangp
krim,0.0,kaesangp
roti,0.0,kaesangp
tawar,0.0,kaesangp
battle,0.0,kaesangp
tes,0.0,kaesangp
iq,0.0,kaesangp
lawan,0.0,kaesangp
wkwkkw,0.0,kaesangp
makin,0.0,kaesangp
fashion,0.0,kaesangp
pedes,0.0,kaesangp
honomi,0.0,kaesangp
dijauhkan,0.0,kaesangp
hal2,0.0,kaesangp
buruk,0.0,kaesangp
lainnya,0.0,kaesangp
cakepan,0.0,kaesangp
gambare,0.0,kaesangp
asline,0.0,kaesangp
challenge,0.0,kaesangp
supaya,0.0,kaesangp
jessica,0.0,kaesangp
jane,0.0,kaesangp
kerjain,0.0,kaesangp
soal,0.0,kaesangp
selamat,0.0,kaesangp
menonton,0.0,kaesangp
sambil,0.0,kaesangp
ngerjain,0.0,kaesangp
sesuatu,0.0,kaesangp
engagement,0.0,kaesangp
ngakak,0.0,kaesangp
dibenci,0.0,kaesangp
hhahahaha,0.0,kaesangp
bah,0.0,kaesangp
kali,0.0,kaesangp
ngeri,0.0,kaesangp
okay\xe2\x98\xba\xef\xb8\x8f,0.0,kaesangp
ngelakuin,0.0,kaesangp
terkadang,0.0,kaesangp
membenci,0.0,kaesangp
ngomongin,0.0,kaesangp
ig,0.0,kaesangp
diomongin,0.0,kaesangp
goo,0.0,kaesangp
lets,0.0,kaesangp
part,0.0,kaesangp
china,0.0,kaesangp
jepang,0.0,kaesangp
korea,0.0,kaesangp
vs,0.0,kaesangp
akhir2,0.0,kaesangp
orang2,0.0,kaesangp
baruuu,0.0,kaesangp
tomo,0.0,kaesangp
wkwkwk,0.0,kaesangp
temen2,0.0,kaesangp
whisper,0.0,kaesangp
wkwkkwkwkw,0.0,kaesangp
kekosongan,0.0,kaesangp
nemenin,0.0,kaesangp
ngantri,0.0,kaesangp
menunya,0.0,kaesangp
mahasiswa,0.0,kaesangp
banyak,0.0,kaesangp
life,0.0,kaesangp
daily,0.0,kaesangp
yusuke,0.0,kaesangp
bareng,0.0,kaesangp
sehari,0.0,kaesangp
semakin,0.0,kaesangp
pertanda,0.0,kaesangp
dah,0.0,kaesangp
judul2,0.0,kaesangp
wkkwkwk,0.0,kaesangp
bener2,0.0,kaesangp
event,0.0,kaesangp
kunci,0.0,kaesangp
mimpiiii,0.0,kaesangp
memang\xf0\x9f\x98\x9a,0.0,kaesangp
terbaik,0.0,kaesangp
wkwkwkkw,0.0,kaesangp
aseeeekkk,0.0,kaesangp
tsana,0.0,kaesangp
kakak,0.0,kaesangp
satu,0.0,kaesangp
menaklukkan,0.0,kaesangp
insecure,0.0,kaesangp
aduh,0.0,kaesangp
sedih\xf0\x9f\xa5\xb0,0.0,kaesangp
sedang,0.0,kaesangp
abang,0.0,kaesangp
menghibur,0.0,kaesangp
wkwkwkwk,0.0,kaesangp
empatinya,0.0,kaesangp
kitaaaa,0.0,kaesangp
dunia,0.0,kaesangp
relate,0.0,kaesangp
okay,0.0,kaesangp
drakornya,0.0,kaesangp
isi,0.0,kaesangp
pantesan,0.0,kaesangp
psiko,0.0,kaesangp
meskipun,0.0,kaesangp
gapapa,0.0,kaesangp
be,0.0,kaesangp
not,0.0,kaesangp
its,0.0,kaesangp
sing,0.0,kaesangp
drama,0.0,kaesangp
judul,0.0,kaesangp
perbedaan,0.0,kaesangp
video,0.0,kaesangp
musk,0.0,kaesangp
elon,0.0,kaesangp
gile,0.0,kaesangp
lose,0.0,kaesangp
membaik,0.0,kaesangp
ada,0.0,kaesangp
lambung,0.0,kaesangp
alright,0.0,kaesangp
menghabiskan,0.0,kaesangp
masa,0.0,kaesangp
tua,0.0,kaesangp
jogja,0.0,kaesangp
dulu,0.0,kaesangp
hi,0.0,kaesangp
are,0.0,kaesangp
you,0.0,kaesangp
kesepian,0.0,kaesangp
bahagia,0.0,kaesangp
nyari,0.0,kaesangp
mah,0.0,kaesangp
namanya,0.0,kaesangp
pelarian,0.0,kaesangp
tuh,0.0,kaesangp
coba,0.0,kaesangp
