,TFIDF,username
nsangmologymalah,0.013109188894685375,kaesangp
nunggu,0.013109188894685375,kaesangp
nyambungnya,0.013109188894685375,kaesangp
nyebelin,0.013109188894685375,kaesangp
bicara,0.013109188894685375,kaesangp
operasional,0.013109188894685375,kaesangp
fundamental,0.013109188894685375,kaesangp
pakai,0.013109188894685375,kaesangp
menurun,0.013109188894685375,kaesangp
mending,0.013109188894685375,kaesangp
lakukan,0.013109188894685375,kaesangp
makan,0.013109188894685375,kaesangp
langsung,0.013109188894685375,kaesangp
lembar,0.013109188894685375,kaesangp
lha,0.013109188894685375,kaesangp
lilin,0.013109188894685375,kaesangp
lokalbentar,0.013109188894685375,kaesangp
loncat,0.013109188894685375,kaesangp
lot,0.013109188894685375,kaesangp
lowongan,0.013109188894685375,kaesangp
lupa,0.013109188894685375,kaesangp
lupanyalain,0.013109188894685375,kaesangp
maaf,0.013109188894685375,kaesangp
maafkan,0.013109188894685375,kaesangp
maksudnya,0.013109188894685375,kaesangp
mendapatkan,0.013109188894685375,kaesangp
adek,0.013109188894685375,kaesangp
malam,0.013109188894685375,kaesangp
mana,0.013109188894685375,kaesangp
cuan,0.013109188894685375,kaesangp
mantapbelom,0.013109188894685375,kaesangp
coba,0.013109188894685375,kaesangp
mas,0.013109188894685375,kaesangp
cewek,0.013109188894685375,kaesangp
ceplok,0.013109188894685375,kaesangp
cari,0.013109188894685375,kaesangp
menarique,0.013109188894685375,kaesangp
mendadak,0.013109188894685375,kaesangp
yup,0.013109188894685375,kaesangp
